start,duration,value
2019-12-28T14:05:17+01:00,[60],[7.023718]
2019-12-28T14:16:13+01:00,[60],[7.023857]
2019-12-28T14:25:34+01:00,[60],[7.023738]
2019-12-28T14:35:31+01:00,[60],[7.023942]
2019-12-28T14:38:19+01:00,[60],[7.023858]
2019-12-28T14:38:37+01:00,[60],[7.023795]
2019-12-28T14:43:56+01:00,[60],[7.028362]
2019-12-28T14:54:01+01:00,[60],[7.023742]
2019-12-28T15:11:53+01:00,[60],[7.023844]
2019-12-28T15:27:05+01:00,[60],[7.028362]
2019-12-28T15:37:10+01:00,[60],[7.023738]
2019-12-28T15:47:13+01:00,[60],[7.023919]
2019-12-28T15:57:17+01:00,[60],[7.023738]
2019-12-28T16:07:20+01:00,[60],[7.023885]
2019-12-28T16:26:54+01:00,[60],[7.023769]
2019-12-28T16:27:29+01:00,[60],[7.023896]
2019-12-28T17:18:39+01:00,[60],[7.023846]
2019-12-28T17:29:01+01:00,[60],[7.023858]
2019-12-28T17:39:05+01:00,[60],[7.024001]
2019-12-28T17:58:10+01:00,[60],[7.023744]
2019-12-28T18:04:26+01:00,[60],[7.023858]
2019-12-28T18:15:13+01:00,[60],[7.023765]
2019-12-28T18:17:31+01:00,[60],[7.023917]
2019-12-28T18:17:55+01:00,[60],[7.02413]
2019-12-28T18:18:22+01:00,[60],[7.024155]
2019-12-28T18:18:27+01:00,[60],[7.024242]
2019-12-28T18:18:30+01:00,[60],[7.024343]
2019-12-28T18:18:33+01:00,[60],[7.024449]
2019-12-28T18:18:38+01:00,[60],[7.024573]
2019-12-28T18:18:45+01:00,[60],[7.024712]
2019-12-28T18:18:52+01:00,[60],[7.024827]
2019-12-28T18:18:58+01:00,[60],[7.024937]
2019-12-28T18:19:07+01:00,[60],[7.025064]
2019-12-28T18:19:18+01:00,[60],[7.025219]
2019-12-28T18:19:28+01:00,[60],[7.025317]
2019-12-28T18:19:38+01:00,[60],[7.025512]
2019-12-28T18:19:48+01:00,[60],[7.021428]
2019-12-28T18:19:53+01:00,[60],[7.028362]
2019-12-28T18:19:58+01:00,[60],[7.023574]
2019-12-28T18:20:13+01:00,[60],[7.026873]
2019-12-28T18:20:18+01:00,[60],[7.025157]
2019-12-28T18:20:54+01:00,[60],[7.021344]
2019-12-28T18:21:03+01:00,[60],[7.028362]
2019-12-28T18:21:25+01:00,[60],[7.025937]
2019-12-28T18:21:29+01:00,[60],[7.025571]
2019-12-28T18:22:00+01:00,[60],[7.025665]
2019-12-28T18:22:04+01:00,[60],[7.025049]
2019-12-28T18:22:14+01:00,[60],[7.024963]
2019-12-28T18:22:17+01:00,[60],[7.024824]
2019-12-28T18:22:23+01:00,[60],[7.024688]
2019-12-28T18:22:31+01:00,[60],[7.024545]
2019-12-28T18:22:38+01:00,[60],[7.024413]
2019-12-28T18:22:44+01:00,[60],[7.024319]
2019-12-28T18:22:49+01:00,[60],[7.024213]
2019-12-28T18:22:55+01:00,[60],[7.024107]
2019-12-28T18:22:58+01:00,[60],[7.024016]
2019-12-28T18:23:18+01:00,[60],[7.023994]
2019-12-28T18:23:52+01:00,[60],[7.023895]
2019-12-28T18:25:00+01:00,[60],[7.0239]
2019-12-28T18:26:04+01:00,[60],[7.028362]
2019-12-28T18:26:30+01:00,[60],[7.023738]
2019-12-28T18:27:00+01:00,[60],[7.023834]
2019-12-28T20:15:23+01:00,[60],[7.028362]
2019-12-28T20:23:01+01:00,[60],[7.023934]
2019-12-28T20:33:03+01:00,[60],[7.02378]
2019-12-28T20:53:22+01:00,[60],[7.023866]
2019-12-28T21:03:24+01:00,[60],[7.023749]
2019-12-28T21:34:09+01:00,[60],[7.023858]
2019-12-28T21:54:32+01:00,[60],[7.023738]
2019-12-28T23:13:57+01:00,[60],[7.023848]
2019-12-28T23:14:02+01:00,[60],[7.023928]
2019-12-28T23:14:58+01:00,[60],[7.023775]
2019-12-28T23:29:34+01:00,[60],[7.023909]
2019-12-28T23:29:40+01:00,[60],[7.023742]
2019-12-28T23:41:43+01:00,[60],[7.023816]
2019-12-28T23:46:41+01:00,[60],[7.023741]
2019-12-28T23:46:55+01:00,[60],[7.023915]
2019-12-28T23:49:44+01:00,[60],[7.023748]
2019-12-28T12:45:21+01:00,[60],[7.001211]
2019-12-28T12:45:26+01:00,[60],[7.005169]
2019-12-28T12:45:36+01:00,[60],[7.001211]
2019-12-28T12:45:41+01:00,[60],[7.005169]
2019-12-28T12:46:23+01:00,[60],[7.001211]
2019-12-28T12:46:27+01:00,[60],[7.00517]
2019-12-28T12:46:54+01:00,[60],[7.005136]
